,profile
2014-05-15 12:35:00,0.884126945584
2014-05-15 12:40:00,0.887404997208
2014-05-15 12:45:00,0.890998713061
2014-05-15 12:50:00,0.894446737732
2014-05-15 12:55:00,0.897481970716
2014-05-15 13:00:00,0.900541485564
2014-05-15 13:05:00,0.90377097346
2014-05-15 13:10:00,0.909525775199
2014-05-15 13:15:00,0.914212174927
2014-05-15 13:20:00,0.917587354005
2014-05-15 13:25:00,0.921909525775
2014-05-15 13:30:00,0.925333268582
2014-05-15 13:35:00,0.928149964791
2014-05-15 13:40:00,0.927348663283
2014-05-15 13:45:00,0.928319937838
2014-05-15 13:50:00,0.930626714907
2014-05-15 13:55:00,0.936575771556
2014-05-15 14:00:00,0.940242333001
2014-05-15 14:05:00,0.942184882112
2014-05-15 14:10:00,0.947915401986
2014-05-15 14:15:00,0.951557681568
2014-05-15 14:20:00,0.953475948814
2014-05-15 14:25:00,0.95507855183
2014-05-15 14:30:00,0.956729718573
2014-05-15 14:35:00,0.9585265765
2014-05-15 14:40:00,0.96447563315
2014-05-15 14:45:00,0.96836073137
2014-05-15 14:50:00,0.970327562344
2014-05-15 14:55:00,0.972270111454
2014-05-15 15:00:00,0.973896996333
2014-05-15 15:05:00,0.975523881213
2014-05-15 15:10:00,0.978292013695
2014-05-15 15:15:00,0.980671636355
2014-05-15 15:20:00,0.982492776145
2014-05-15 15:25:00,0.986062210135
2014-05-15 15:30:00,0.988684651434
2014-05-15 15:35:00,0.990432945633
2014-05-15 15:40:00,0.992132676104
2014-05-15 15:45:00,0.993880970303
2014-05-15 15:50:00,0.995289318408
2014-05-15 15:55:00,0.996697666513
2014-05-15 16:00:00,0.997474686157
2014-05-15 16:05:00,0.998106014618
2014-05-15 16:10:00,0.997571813612
2014-05-15 16:15:00,0.99762037734
2014-05-15 16:20:00,0.998033169026
2014-05-15 16:25:00,0.998275987665
2014-05-15 16:30:00,0.998421678848
2014-05-15 16:35:00,0.998348833256
2014-05-15 16:40:00,0.999635772042
2014-05-15 16:45:00,1.0
2014-05-15 16:50:00,0.999174416628
2014-05-15 16:55:00,0.997596095476
2014-05-15 17:00:00,0.995265036544
2014-05-15 17:05:00,0.993152514387
2014-05-15 17:10:00,0.991112837821
2014-05-15 17:15:00,0.989194570575
2014-05-15 17:20:00,0.987227739601
2014-05-15 17:25:00,0.98703348469
2014-05-15 17:30:00,0.985697982177
2014-05-15 17:35:00,0.983536896292
2014-05-15 17:40:00,0.983318359517
2014-05-15 17:45:00,0.982177111915
2014-05-15 17:50:00,0.979554670617
2014-05-15 17:55:00,0.975621008669
2014-05-15 18:00:00,0.972197265862
2014-05-15 18:05:00,0.968724959328
2014-05-15 18:10:00,0.965568317024
2014-05-15 18:15:00,0.96284874827
2014-05-15 18:20:00,0.962193137945
2014-05-15 18:25:00,0.960274870699
2014-05-15 18:30:00,0.957870966175
2014-05-15 18:35:00,0.95507855183
